ts_code,symbol,name,industry,list_date
003017.SZ,003017,大洋生物,化工原料,20201026
301006.SZ,301006,迈拓股份,电器仪表,20210607
300930.SZ,300930,屹通新材,小金属,20210121
003018.SZ,003018,金富科技,塑料,20201106
300906.SZ,300906,日月明,运输设备,20201105
300907.SZ,300907,康平科技,电气设备,20201118
300872.SZ,300872,天阳科技,软件服务,20200824
301068.SZ,301068,大地海洋,环境保护,20210928
300917.SZ,300917,特发服务,房产服务,20201221
300905.SZ,300905,宝丽迪,染料涂料,20201105
301587.SZ,301587,中瑞股份,电气设备,20240408
300926.SZ,300926,博俊科技,汽车配件,20210107
301021.SZ,301021,英诺激光,专用机械,20210706
301010.SZ,301010,晶雪节能,其他建材,20210618
300937.SZ,300937,药易购,医药商业,20210127
300774.SZ,300774,倍杰特,环境保护,20210804
003030.SZ,003030,祖名股份,食品,20210106
300999.SZ,300999,金龙鱼,食品,20201015
003031.SZ,003031,中瓷电子,元器件,20210104
003039.SZ,003039,顺控发展,水务,20210308
300913.SZ,300913,兆龙互连,通信设备,20201207
300884.SZ,300884,狄耐克,IT设备,20201112
300986.SZ,300986,志特新材,建筑工程,20210430
301299.SZ,301299,卓创资讯,互联网,20221019
300921.SZ,300921,南凌科技,互联网,20201222
300911.SZ,300911,亿田智能,家用电器,20201203
300918.SZ,300918,南山智尚,纺织,20201222
300940.SZ,300940,南极光,元器件,20210203
001299.SZ,001299,美能能源,供气供热,20221031
300925.SZ,300925,法本信息,软件服务,20201230
300920.SZ,300920,润阳科技,塑料,20201225
300903.SZ,300903,科翔股份,元器件,20201105
300977.SZ,300977,深圳瑞捷,建筑工程,20210420
300950.SZ,300950,德固特,专用机械,20210303
300948.SZ,300948,冠中生态,环境保护,20210225
300916.SZ,300916,朗特智能,元器件,20201202
003037.SZ,003037,三和管桩,水泥,20210204
300998.SZ,300998,宁波方正,专用机械,20210602
300895.SZ,300895,铜牛信息,软件服务,20200924
301081.SZ,301081,严牌股份,环境保护,20211020
301024.SZ,301024,霍普股份,建筑工程,20210728
300961.SZ,300961,深水海纳,环境保护,20210330
301116.SZ,301116,益客食品,食品,20220118
300965.SZ,300965,恒宇信通,航空,20210402
300947.SZ,300947,德必集团,房产服务,20210210
300972.SZ,300972,万辰集团,食品,20210419
003035.SZ,003035,南网能源,新型电力,20210119
301030.SZ,301030,仕净科技,环境保护,20210722
300946.SZ,300946,恒而达,机械基件,20210208
300964.SZ,300964,本川智能,元器件,20210805
301002.SZ,301002,崧盛股份,电气设备,20210607
301171.SZ,301171,易点天下,互联网,20220819
301023.SZ,301023,奕帆传动,电气设备,20210707
301036.SZ,301036,双乐股份,染料涂料,20210729
301011.SZ,301011,华立科技,文教休闲,20210617
301029.SZ,301029,怡合达,专用机械,20210723
300967.SZ,300967,晓鸣股份,农业综合,20210413
300993.SZ,300993,玉马科技,家居用品,20210524
300956.SZ,300956,英力股份,元器件,20210326
300997.SZ,300997,欢乐家,软饮料,20210602
300951.SZ,300951,博硕科技,元器件,20210226
300919.SZ,300919,中伟新材,电气设备,20201223
301000.SZ,301000,肇民科技,汽车配件,20210528
301190.SZ,301190,善水科技,染料涂料,20211224
301182.SZ,301182,凯旺科技,元器件,20211223
300975.SZ,300975,商络电子,元器件,20210421
300973.SZ,300973,立高食品,食品,20210415
300955.SZ,300955,嘉亨家化,日用化工,20210324
300966.SZ,300966,共同药业,化学制药,20210409
003040.SZ,003040,楚天龙,通信设备,20210322
300959.SZ,300959,线上线下,电信运营,20210322
003038.SZ,003038,鑫铂股份,铝,20210210
001206.SZ,001206,依依股份,造纸,20210518
003042.SZ,003042,中农联合,农药化肥,20210406
001215.SZ,001215,千味央厨,食品,20210906
301181.SZ,301181,标榜股份,汽车配件,20220221
001207.SZ,001207,联科科技,化工原料,20210623
001202.SZ,001202,炬申股份,仓储物流,20210429
001269.SZ,001269,欧晶科技,矿物制品,20220930
300983.SZ,300983,尤安设计,建筑工程,20210420
301022.SZ,301022,海泰科,专用机械,20210702
301037.SZ,301037,保立佳,染料涂料,20210730
300985.SZ,300985,致远新能,汽车配件,20210429
301052.SZ,301052,果麦文化,出版业,20210830
301016.SZ,301016,雷尔伟,运输设备,20210630
300995.SZ,300995,奇德新材,塑料,20210526
300984.SZ,300984,金沃股份,机械基件,20210618
001205.SZ,001205,盛航股份,水运,20210513
001213.SZ,001213,中铁特货,铁路,20210908
001219.SZ,001219,青岛食品,食品,20211021
001212.SZ,001212,中旗新材,其他建材,20210823
001217.SZ,001217,华尔泰,化工原料,20210929
001211.SZ,001211,双枪科技,家居用品,20210805
001288.SZ,001288,运机集团,专用机械,20211101
001208.SZ,001208,华菱线缆,电气设备,20210624
001209.SZ,001209,洪兴股份,服饰,20210723
300969.SZ,300969,恒帅股份,汽车配件,20210412
301069.SZ,301069,凯盛新材,化工原料,20210927
301033.SZ,301033,迈普医学,医疗保健,20210726
301169.SZ,301169,零点有数,文教休闲,20211103
300976.SZ,300976,达瑞电子,元器件,20210419
301099.SZ,301099,雅创电子,元器件,20211122
301093.SZ,301093,华兰股份,医疗保健,20211101
300979.SZ,300979,华利集团,服饰,20210426
301027.SZ,301027,华蓝集团,建筑工程,20210715
301009.SZ,301009,可靠股份,造纸,20210617
301043.SZ,301043,绿岛风,机械基件,20210811
300990.SZ,300990,同飞股份,专用机械,20210512
301059.SZ,301059,金三江,化工原料,20210913
301013.SZ,301013,利和兴,专用机械,20210629
300957.SZ,300957,贝泰妮,日用化工,20210325
301001.SZ,301001,凯淳股份,互联网,20210528
300989.SZ,300989,蕾奥规划,建筑工程,20210507
301066.SZ,301066,万事利,纺织,20210922
301004.SZ,301004,嘉益股份,家居用品,20210625
300854.SZ,300854,中兰环保,环境保护,20210916
301198.SZ,301198,喜悦智行,塑料,20211202
300992.SZ,300992,泰福泵业,机械基件,20210525
301077.SZ,301077,星华新材,化工原料,20210930
300980.SZ,300980,祥源新材,塑料,20210421
300844.SZ,300844,山水比德,建筑工程,20210813
301065.SZ,301065,本立科技,化学制药,20210914
301082.SZ,301082,久盛电气,电气设备,20211027
301055.SZ,301055,张小泉,家居用品,20210906
301040.SZ,301040,中环海陆,机械基件,20210803
301019.SZ,301019,宁波色母,塑料,20210628
301067.SZ,301067,显盈科技,元器件,20210922
301070.SZ,301070,开勒股份,机械基件,20210923
301061.SZ,301061,匠心家居,家居用品,20210913
301336.SZ,301336,趣睡科技,家居用品,20220812
301003.SZ,301003,江苏博云,塑料,20210601
301152.SZ,301152,天力锂能,小金属,20220829
301060.SZ,301060,兰卫医学,医疗保健,20210913
300991.SZ,300991,创益通,元器件,20210520
300814.SZ,300814,中富电路,元器件,20210812
301185.SZ,301185,鸥玛软件,软件服务,20211119
301120.SZ,301120,新特电气,电气设备,20220419
301108.SZ,301108,洁雅股份,日用化工,20211203
301159.SZ,301159,三维天地,软件服务,20220107
300988.SZ,300988,津荣天宇,机械基件,20210512
301118.SZ,301118,恒光股份,化工原料,20211118
300971.SZ,300971,博亚精工,机械基件,20210415
301031.SZ,301031,中熔电气,电气设备,20210715
301049.SZ,301049,超越科技,环境保护,20210824
301072.SZ,301072,中捷精工,汽车配件,20210929
301089.SZ,301089,拓新药业,化学制药,20211027
301085.SZ,301085,亚康股份,软件服务,20211018
301078.SZ,301078,孩子王,其他商业,20211014
301129.SZ,301129,瑞纳智能,电器仪表,20211102
301231.SZ,301231,荣信文化,出版业,20220908
301012.SZ,301012,扬电科技,电气设备,20210622
301149.SZ,301149,隆华新材,化工原料,20211110
301057.SZ,301057,汇隆新材,化纤,20210909
301005.SZ,301005,超捷股份,汽车配件,20210601
301053.SZ,301053,远信工业,专用机械,20210901
301133.SZ,301133,金钟股份,汽车配件,20211126
301128.SZ,301128,强瑞技术,专用机械,20211110
301008.SZ,301008,宏昌科技,家用电器,20210611
301041.SZ,301041,金百泽,元器件,20210811
301119.SZ,301119,正强股份,汽车配件,20211122
301056.SZ,301056,森赫股份,运输设备,20210907
301087.SZ,301087,可孚医疗,医疗保健,20211025
301126.SZ,301126,达嘉维康,医药商业,20211207
301188.SZ,301188,力诺药包,玻璃,20211111
301193.SZ,301193,家联科技,家居用品,20211209
301038.SZ,301038,深水规院,建筑工程,20210804
301362.SZ,301362,民爆光电,电气设备,20230804
301101.SZ,301101,明月镜片,文教休闲,20211216
301071.SZ,301071,力量钻石,矿物制品,20210924
301345.SZ,301345,涛涛车业,摩托车,20230321
301058.SZ,301058,中粮科工,建筑工程,20210909
301259.SZ,301259,艾布鲁,环境保护,20220426
301083.SZ,301083,百胜智能,专用机械,20211021
301166.SZ,301166,优宁维,医药商业,20211228
301050.SZ,301050,雷电微力,航空,20210824
301234.SZ,301234,五洲医疗,医疗保健,20220705
301398.SZ,301398,星源卓镁,汽车配件,20221215
301370.SZ,301370,国科恒泰,医药商业,20230712
301298.SZ,301298,东利机械,汽车配件,20220606
301032.SZ,301032,新柴股份,工程机械,20210722
301103.SZ,301103,何氏眼科,医疗保健,20220322
301100.SZ,301100,风光股份,化工原料,20211217
301112.SZ,301112,信邦智能,专用机械,20220629
301090.SZ,301090,华润材料,化工原料,20211026
301186.SZ,301186,超达装备,专用机械,20211223
301180.SZ,301180,万祥科技,元器件,20211116
301091.SZ,301091,深城交,建筑工程,20211029
301039.SZ,301039,中集车辆,汽车整车,20210708
301239.SZ,301239,普瑞眼科,医疗保健,20220705
301138.SZ,301138,华研精机,专用机械,20211215
301079.SZ,301079,邵阳液压,机械基件,20211019
300994.SZ,300994,久祺股份,文教休闲,20210812
301178.SZ,301178,天亿马,软件服务,20211112
301088.SZ,301088,戎美股份,服饰,20211028
301267.SZ,301267,华厦眼科,医疗保健,20221107
301111.SZ,301111,粤万年青,中成药,20211207
301045.SZ,301045,天禄科技,元器件,20210813
301046.SZ,301046,能辉科技,建筑工程,20210817
301092.SZ,301092,争光股份,化工原料,20211102
301148.SZ,301148,嘉戎技术,环境保护,20220421
301047.SZ,301047,义翘神州,生物制药,20210816
301665.SZ,301665,泰禾股份,农药化肥,20250411
301131.SZ,301131,聚赛龙,塑料,20220314
301296.SZ,301296,新巨丰,广告包装,20220902
301121.SZ,301121,紫建电子,电气设备,20220808
301063.SZ,301063,海锅股份,电气设备,20210924
301228.SZ,301228,实朴检测,电器仪表,20220128
301331.SZ,301331,恩威医药,中成药,20220921
301160.SZ,301160,翔楼新材,机械基件,20220606
301219.SZ,301219,腾远钴业,小金属,20220317
301102.SZ,301102,兆讯传媒,广告包装,20220328
301075.SZ,301075,多瑞医药,化学制药,20210929
301213.SZ,301213,观想科技,软件服务,20211206
301187.SZ,301187,欧圣电气,家用电器,20220422
301232.SZ,301232,飞沃科技,机械基件,20230615
301080.SZ,301080,百普赛斯,生物制药,20211018
301123.SZ,301123,奕东电子,元器件,20220125
301048.SZ,301048,金鹰重工,运输设备,20210818
301222.SZ,301222,浙江恒威,电气设备,20220309
301177.SZ,301177,迪阿股份,服饰,20211215
301139.SZ,301139,元道通信,通信设备,20220708
301201.SZ,301201,诚达药业,生物制药,20220120
301211.SZ,301211,亨迪药业,化学制药,20211222
301086.SZ,301086,鸿富瀚,元器件,20211020
301257.SZ,301257,普蕊斯,医疗保健,20220517
301167.SZ,301167,建研设计,建筑工程,20211206
301179.SZ,301179,泽宇智能,软件服务,20211208
301382.SZ,301382,蜂助手,互联网,20230517
301110.SZ,301110,青木科技,互联网,20220311
301158.SZ,301158,德石股份,专用机械,20220117
300834.SZ,300834,星辉环材,化工原料,20220113
301113.SZ,301113,雅艺科技,家居用品,20211222
301265.SZ,301265,华新环保,环境保护,20221216
301150.SZ,301150,中一科技,电气设备,20220421
301096.SZ,301096,百诚医药,医疗保健,20211220
301127.SZ,301127,武汉天源,环境保护,20211230
301136.SZ,301136,招标股份,建筑工程,20220111
301339.SZ,301339,通行宝,IT设备,20220909
301196.SZ,301196,唯科科技,专用机械,20220111
301162.SZ,301162,国能日新,软件服务,20220429
301338.SZ,301338,凯格精机,专用机械,20220816
301155.SZ,301155,海力风电,电气设备,20211124
301117.SZ,301117,佳缘科技,软件服务,20220117
301189.SZ,301189,奥尼电子,IT设备,20211228
301217.SZ,301217,铜冠铜箔,元器件,20220127
301248.SZ,301248,杰创智能,软件服务,20220420
301207.SZ,301207,华兰疫苗,生物制药,20220218
301135.SZ,301135,瑞德智能,元器件,20220412
301233.SZ,301233,盛帮股份,汽车配件,20220706
301439.SZ,301439,泓淋电力,电气设备,20230317
001317.SZ,001317,三羊马,铁路,20211130
001234.SZ,001234,泰慕士,服饰,20220111
301109.SZ,301109,军信股份,环境保护,20220413
301212.SZ,301212,联盛化学,化工原料,20220419
301282.SZ,301282,金禄电子,元器件,20220826
301330.SZ,301330,熵基科技,IT设备,20220817
301500.SZ,301500,飞南资源,环境保护,20230921
301165.SZ,301165,锐捷网络,通信设备,20221121
301216.SZ,301216,万凯新材,化工原料,20220329
301381.SZ,301381,赛维时代,互联网,20230712
301163.SZ,301163,宏德股份,电气设备,20220419
301206.SZ,301206,三元生物,食品,20220210
301122.SZ,301122,采纳股份,医疗保健,20220126
301256.SZ,301256,华融化学,化工原料,20220322
301313.SZ,301313,凡拓数创,文教休闲,20220930
301229.SZ,301229,纽泰格,汽车配件,20220222
301373.SZ,301373,凌玮科技,化工原料,20230208
301268.SZ,301268,铭利达,机械基件,20220407
301218.SZ,301218,华是科技,软件服务,20220307
301279.SZ,301279,金道科技,工程机械,20220413
301238.SZ,301238,瑞泰新材,化工原料,20220617
301137.SZ,301137,哈焊华通,机械基件,20220322
301227.SZ,301227,森鹰窗业,家居用品,20220926
301125.SZ,301125,腾亚精工,机械基件,20220608
301175.SZ,301175,中科环保,环境保护,20220708
301106.SZ,301106,骏成科技,元器件,20220128
301293.SZ,301293,三博脑科,医疗保健,20230505
301215.SZ,301215,中汽股份,汽车服务,20220308
301366.SZ,301366,一博科技,元器件,20220926
301235.SZ,301235,华康洁净,医疗保健,20220128
301349.SZ,301349,信德新材,化工原料,20220909
301276.SZ,301276,嘉曼服饰,服饰,20220909
301221.SZ,301221,光庭信息,软件服务,20211222
301367.SZ,301367,瑞迈特,医疗保健,20221101
301270.SZ,301270,汉仪股份,软件服务,20220831
301161.SZ,301161,唯万密封,工程机械,20220914
301262.SZ,301262,海看股份,影视音像,20230620
003041.SZ,003041,真爱美家,纺织,20210406
301107.SZ,301107,瑜欣电子,机械基件,20220524
301236.SZ,301236,软通动力,软件服务,20220315
301319.SZ,301319,唯特偶,元器件,20220929
301300.SZ,301300,远翔新材,化工原料,20220819
301230.SZ,301230,泓博医药,生物制药,20221101
301183.SZ,301183,东田微,元器件,20220524
301318.SZ,301318,维海德,IT设备,20220810
301223.SZ,301223,中荣股份,广告包装,20221026
301468.SZ,301468,博盈特焊,专用机械,20230724
301363.SZ,301363,美好医疗,医疗保健,20221012
301097.SZ,301097,天益医疗,医疗保健,20220407
301283.SZ,301283,聚胶股份,日用化工,20220902
301312.SZ,301312,智立方,专用机械,20220711
301408.SZ,301408,华人健康,医药商业,20230301
301288.SZ,301288,*ST清研,环境保护,20220422
301156.SZ,301156,美农生物,饲料,20220617
301326.SZ,301326,捷邦科技,元器件,20220921
301314.SZ,301314,科瑞思,元器件,20230328
301200.SZ,301200,大族数控,专用机械,20220228
301260.SZ,301260,格力博,专用机械,20230208
301379.SZ,301379,天山电子,元器件,20221101
301357.SZ,301357,北方长龙,专用机械,20230418
301157.SZ,301157,华塑科技,电气设备,20230309
301132.SZ,301132,满坤科技,元器件,20220810
001268.SZ,001268,联合精密,机械基件,20220630
301399.SZ,301399,英特科技,机械基件,20230523
301322.SZ,301322,绿通科技,摩托车,20230306
301413.SZ,301413,安培龙,电器仪表,20231218
301209.SZ,301209,联合化学,染料涂料,20220825
001258.SZ,001258,立新能源,新型电力,20220727
301317.SZ,301317,鑫磊股份,机械基件,20230119
301308.SZ,301308,江波龙,半导体,20220805
300804.SZ,300804,广康生化,农药化肥,20230627
301486.SZ,301486,致尚科技,元器件,20230707
301359.SZ,301359,东南电子,元器件,20221109
301355.SZ,301355,南王科技,广告包装,20230612
301320.SZ,301320,豪江智能,电气设备,20230609
301289.SZ,301289,国缆检测,电器仪表,20220622
301365.SZ,301365,矩阵股份,建筑工程,20221122
301328.SZ,301328,维峰电子,元器件,20220908
301195.SZ,301195,北路智控,软件服务,20220801
301429.SZ,301429,森泰股份,其他建材,20230417
301311.SZ,301311,昆船智能,机械基件,20221130
301567.SZ,301567,贝隆精密,元器件,20240116
301387.SZ,301387,光大同创,元器件,20230418
301205.SZ,301205,联特科技,通信设备,20220913
301309.SZ,301309,万得凯,机械基件,20220919
301269.SZ,301269,华大九天,半导体,20220729
301551.SZ,301551,无线传媒,影视音像,20240926
001311.SZ,001311,多利科技,汽车配件,20230227
001298.SZ,001298,好上好,元器件,20221031
001230.SZ,001230,劲旅环境,环境保护,20220715
001309.SZ,001309,德明利,半导体,20220701
001318.SZ,001318,阳光乳业,乳制品,20220520
301332.SZ,301332,德尔玛,家用电器,20230518
001323.SZ,001323,慕思股份,家居用品,20220623
001259.SZ,001259,利仁科技,家用电器,20220831
001228.SZ,001228,永泰运,仓储物流,20220429
001283.SZ,001283,豪鹏科技,电气设备,20220905
001308.SZ,001308,康冠科技,元器件,20220318
001266.SZ,001266,宏英智能,电器仪表,20220228
301519.SZ,301519,舜禹股份,专用机械,20230727
301327.SZ,301327,华宝新能,电气设备,20220919
301281.SZ,301281,科源制药,化学制药,20230404
301361.SZ,301361,众智科技,电气设备,20221116
301115.SZ,301115,联检科技,建筑工程,20220831
301105.SZ,301105,鸿铭股份,专用机械,20221230
001338.SZ,001338,永顺泰,啤酒,20221116
001222.SZ,001222,源飞宠物,文教休闲,20220818
001336.SZ,001336,楚环科技,专用机械,20220725
001226.SZ,001226,拓山重工,工程机械,20220622
001231.SZ,001231,农心科技,农药化肥,20220819
301337.SZ,301337,亚华电子,软件服务,20230526
301303.SZ,301303,真兰仪表,电器仪表,20230220
301566.SZ,301566,达利凯普,元器件,20231229
301315.SZ,301315,威士顿,软件服务,20230621
301323.SZ,301323,新莱福,橡胶,20230606
301396.SZ,301396,宏景科技,软件服务,20221111
301277.SZ,301277,新天地,化学制药,20221116
301376.SZ,301376,致欧科技,家居用品,20230621
301377.SZ,301377,鼎泰高科,机械基件,20221122
301297.SZ,301297,富乐德,半导体,20221230
301360.SZ,301360,荣旗科技,专用机械,20230425
300904.SZ,300904,威力传动,电气设备,20230809
301456.SZ,301456,盘古智能,电气设备,20230714
301278.SZ,301278,快可电子,电气设备,20220804
301489.SZ,301489,思泉新材,元器件,20231024
301246.SZ,301246,宏源药业,化学制药,20230320
301448.SZ,301448,开创电气,机械基件,20230619
301151.SZ,301151,冠龙节能,机械基件,20220411
301488.SZ,301488,豪恩汽电,汽车配件,20230704
001322.SZ,001322,箭牌家居,家居用品,20221026
001301.SZ,001301,尚太科技,电气设备,20221228
001339.SZ,001339,智微智能,IT设备,20220815
001314.SZ,001314,亿道信息,元器件,20230214
001316.SZ,001316,润贝航科,批发业,20220624
001270.SZ,001270,*ST铖昌,半导体,20220606
001238.SZ,001238,浙江正特,家居用品,20220919
001260.SZ,001260,坤泰股份,汽车配件,20230216
001300.SZ,001300,三柏硕,文教休闲,20221019
001319.SZ,001319,铭科精技,汽车配件,20220512
001331.SZ,001331,胜通能源,供气供热,20220908
001255.SZ,001255,博菲电气,电气设备,20220930
001366.SZ,001366,播恩集团,饲料,20230307
001229.SZ,001229,魅视科技,IT设备,20220808
301197.SZ,301197,工大科雅,软件服务,20220808
301389.SZ,301389,隆扬电子,元器件,20221031
301273.SZ,301273,瑞晨环保,机械基件,20221025
301306.SZ,301306,西测测试,航空,20220726
301368.SZ,301368,丰立智能,机械基件,20221215
301307.SZ,301307,美利信,通信设备,20230424
301356.SZ,301356,天振股份,家居用品,20221114
301388.SZ,301388,欣灵电气,电气设备,20221109
301397.SZ,301397,溯联股份,汽车配件,20230628
301316.SZ,301316,慧博云通,软件服务,20221013
301255.SZ,301255,通力科技,机械基件,20221227
301280.SZ,301280,珠城科技,元器件,20221226
301526.SZ,301526,国际复材,玻璃,20231226
301329.SZ,301329,信音电子,元器件,20230717
301386.SZ,301386,未来电器,电气设备,20230329
301516.SZ,301516,中远通,电气设备,20231208
301369.SZ,301369,联动科技,半导体,20220922
301272.SZ,301272,英华特,专用机械,20230713
301095.SZ,301095,广立微,半导体,20220805
301170.SZ,301170,锡南科技,汽车配件,20230627
301378.SZ,301378,通达海,软件服务,20230320
301325.SZ,301325,曼恩斯特,专用机械,20230512
301290.SZ,301290,东星医疗,医疗保健,20221130
301305.SZ,301305,朗坤科技,环境保护,20230523
301285.SZ,301285,鸿日达,元器件,20220928
301558.SZ,301558,三态股份,互联网,20230928
301292.SZ,301292,海科新源,化工原料,20230707
301555.SZ,301555,惠柏新材,化工原料,20231031
001216.SZ,001216,华瓷股份,家居用品,20211019
301391.SZ,301391,卡莱特,IT设备,20221201
001400.SZ,001400,江顺科技,专用机械,20250424
001333.SZ,001333,光华股份,化工原料,20221208
301301.SZ,301301,川宁生物,化学制药,20221227
301176.SZ,301176,逸豪新材,元器件,20220928
301225.SZ,301225,恒勃股份,汽车配件,20230616
301371.SZ,301371,敷尔佳,日用化工,20230801
001376.SZ,001376,百通能源,供气供热,20231103
301353.SZ,301353,普莱得,专用机械,20230530
301141.SZ,301141,中科磁业,矿物制品,20230403
001223.SZ,001223,欧克科技,专用机械,20221212
001256.SZ,001256,炜冈科技,轻工机械,20221205
301210.SZ,301210,金杨精密,电气设备,20230630
301358.SZ,301358,湖南裕能,电气设备,20230209
301520.SZ,301520,万邦医药,生物制药,20230925
301202.SZ,301202,朗威股份,机械基件,20230705
001388.SZ,001388,信通电子,电气设备,20250701
001337.SZ,001337,四川黄金,黄金,20230303
301252.SZ,301252,同星科技,机械基件,20230525
001225.SZ,001225,和泰机电,专用机械,20230222
301295.SZ,301295,美硕科技,电气设备,20230628
001368.SZ,001368,通达创智,文教休闲,20230313
301321.SZ,301321,翰博高新,元器件,20220818
301192.SZ,301192,泰祥股份,汽车配件,20220811
001267.SZ,001267,汇绿生态,建筑工程,20211117
301287.SZ,301287,康力源,文教休闲,20230614
001358.SZ,001358,兴欣新材,化工原料,20231221
301528.SZ,301528,多浦乐,电器仪表,20230828
301310.SZ,301310,鑫宏业,汽车配件,20230602
301261.SZ,301261,恒工精密,机械基件,20230710
301348.SZ,301348,蓝箭电子,半导体,20230810
301390.SZ,301390,经纬股份,建筑工程,20230508
301525.SZ,301525,儒竞科技,家用电器,20230830
301511.SZ,301511,德福科技,电气设备,20230817
001287.SZ,001287,中电港,元器件,20230410
301512.SZ,301512,智信精密,专用机械,20230720
001286.SZ,001286,陕西能源,火力发电,20230410
301517.SZ,301517,陕西华达,元器件,20231017
301510.SZ,301510,固高科技,电器仪表,20230815
301393.SZ,301393,昊帆生物,化工原料,20230712
301383.SZ,301383,天键股份,元器件,20230609
301515.SZ,301515,港通医疗,医疗保健,20230725
301459.SZ,301459,丰茂股份,汽车配件,20231213
001367.SZ,001367,海森药业,化学制药,20230410
301509.SZ,301509,金凯生科,化学制药,20230803
301589.SZ,301589,诺瓦星云,IT设备,20240208
301548.SZ,301548,崇德科技,机械基件,20230920
301392.SZ,301392,汇成真空,专用机械,20240605
301487.SZ,301487,盟固利,化工原料,20230809
301421.SZ,301421,波长光电,元器件,20230823
301563.SZ,301563,云汉芯城,元器件,20250930
301498.SZ,301498,乖宝宠物,饲料,20230816
301632.SZ,301632,广东建科,建筑工程,20250812
301559.SZ,301559,中集环科,专用机械,20231011
301577.SZ,301577,美信科技,元器件,20240124
301203.SZ,301203,国泰环保,环境保护,20230404
301291.SZ,301291,明阳电气,电气设备,20230630
301578.SZ,301578,辰奕智能,IT设备,20231228
301550.SZ,301550,斯菱智驱,汽车配件,20230915
301507.SZ,301507,民生健康,化学制药,20230905
301499.SZ,301499,维科精密,汽车配件,20230721
301533.SZ,301533,威马农机,农用机械,20230818
001324.SZ,001324,长青科技,运输设备,20230522
001278.SZ,001278,一彬科技,汽车配件,20230308
001289.SZ,001289,龙源电力,新型电力,20220124
001373.SZ,001373,翔腾新材,元器件,20230601
301529.SZ,301529,福赛科技,汽车配件,20230911
301518.SZ,301518,长华化学,化工原料,20230803
001306.SZ,001306,夏厦精密,机械基件,20231116
001378.SZ,001378,德冠新材,塑料,20231030
301588.SZ,301588,美新科技,家居用品,20240313
301580.SZ,301580,爱迪特,医疗保健,20240626
001380.SZ,001380,华纬科技,汽车配件,20230516
301535.SZ,301535,浙江华远,汽车配件,20250327
301598.SZ,301598,博科测试,专用机械,20241220
301539.SZ,301539,宏鑫科技,汽车配件,20240415
301568.SZ,301568,思泰克,专用机械,20231128
001282.SZ,001282,三联锻造,汽车配件,20230524
300784.SZ,300784,利安科技,塑料,20240607
301508.SZ,301508,中机认检,电器仪表,20231201
001360.SZ,001360,南矿集团,工程机械,20230410
001386.SZ,001386,马可波罗,家居用品,20251022
301608.SZ,301608,博实结,通信设备,20240801
301501.SZ,301501,恒鑫生活,造纸,20250319
301565.SZ,301565,中仑新材,塑料,20240620
301538.SZ,301538,骏鼎达,塑料,20240320
301552.SZ,301552,科力装备,汽车配件,20240722
301616.SZ,301616,浙江华业,机械基件,20250327
301586.SZ,301586,佳力奇,航空,20240828
301629.SZ,301629,矽电股份,半导体,20250324
301606.SZ,301606,绿联科技,元器件,20240726
001328.SZ,001328,登康口腔,日用化工,20230410
001326.SZ,001326,联域股份,电气设备,20231109
301571.SZ,301571,国科天成,元器件,20240821
301596.SZ,301596,瑞迪智驱,机械基件,20240513
301602.SZ,301602,超研股份,医疗保健,20250122
301607.SZ,301607,富特科技,汽车配件,20240904
301658.SZ,301658,首航新能,电气设备,20250402
301626.SZ,301626,苏州天脉,元器件,20241024
301601.SZ,301601,惠通科技,专用机械,20250115
301617.SZ,301617,博苑股份,化工原料,20241211
301502.SZ,301502,华阳智能,电气设备,20240202
301575.SZ,301575,艾芬达,家居用品,20250910
301631.SZ,301631,壹连科技,元器件,20241122
301251.SZ,301251,威尔高,元器件,20230906
301678.SZ,301678,新恒汇,半导体,20250620
301628.SZ,301628,强达电路,元器件,20241031
301603.SZ,301603,乔锋智能,机床制造,20240710
301662.SZ,301662,宏工科技,专用机械,20250417
301536.SZ,301536,星宸科技,半导体,20240328
301556.SZ,301556,托普云农,软件服务,20241017
001395.SZ,001395,亚联机械,专用机械,20250127
001279.SZ,001279,强邦新材,广告包装,20241011
301557.SZ,301557,常友科技,电气设备,20250304
301630.SZ,301630,同宇新材,化工原料,20250710
301618.SZ,301618,长联科技,染料涂料,20240930
301592.SZ,301592,六九一二,软件服务,20241024
301522.SZ,301522,上大股份,小金属,20241016
301584.SZ,301584,建发致新,医药商业,20250925
301446.SZ,301446,福事特,机械基件,20230725
301611.SZ,301611,珂玛科技,半导体,20240816
301560.SZ,301560,众捷汽车,汽车配件,20250425
001239.SZ,001239,永达股份,工程机械,20231212
001379.SZ,001379,腾达科技,机械基件,20240119
001369.SZ,001369,双欣材料,化纤,20251230
001359.SZ,001359,平安电工,矿物制品,20240328
001221.SZ,001221,悍高集团,家居用品,20250730
001389.SZ,001389,广合科技,元器件,20240402
001356.SZ,001356,富岭股份,塑料,20250123
001390.SZ,001390,古麒绒材,纺织,20250529
301600.SZ,301600,慧翰股份,通信设备,20240911
001277.SZ,001277,速达股份,专用机械,20240903
301622.SZ,301622,英思特,矿物制品,20241204
301458.SZ,301458,钧崴电子,元器件,20250110
301585.SZ,301585,蓝宇股份,染料涂料,20241220
001335.SZ,001335,信凯科技,化工原料,20250415
001387.SZ,001387,雪祺电气,家用电器,20240111
001396.SZ,001396,誉帆科技,建筑工程,20251230
301590.SZ,301590,优优绿能,电气设备,20250605
